FK_Sale,TransactionDate,FK_Customer,FK_Product,FK_Store,Quantity,UnitPrice,TotalAmount,FK_Status,FK_Employee
478,2020-02-20,5,13,13,3,47.39,142.17,4,37
479,2020-02-04,16,17,13,2,47.01,94.02,4,36
480,2020-02-12,10,16,13,1,14.99,14.99,4,36
481,2020-02-11,1,5,13,1,11.21,11.21,4,38
482,2020-02-03,3,17,13,3,51.57,154.71,4,38
483,2020-02-10,2,5,13,3,26.48,79.44,4,36
484,2020-02-22,24,6,13,1,27.99,27.99,4,36
485,2020-02-22,11,15,13,4,85.99,343.96,4,37
486,2020-02-12,6,17,13,2,52.99,105.98,4,36
487,2020-02-28,14,9,14,1,158.99,158.99,4,39
488,2020-02-06,30,3,14,3,125.99,377.97,4,40
489,2020-02-12,28,13,14,2,78.05,156.1,4,39
490,2020-02-03,11,5,14,3,22.56,67.68,4,39
491,2020-02-19,22,5,14,2,22.76,45.52,4,40
492,2020-02-24,12,5,14,1,25.53,25.53,4,40
493,2020-02-01,6,14,15,4,228.99,915.96,4,42
494,2020-02-08,9,6,15,2,22.99,45.98,4,41
495,2020-02-03,26,9,15,1,132.99,132.99,4,42
496,2020-02-24,4,15,15,2,61.99,123.98,3,42
497,2020-02-20,29,14,15,2,166.99,333.98,4,41
498,2020-02-27,15,5,15,2,21.4,42.8,4,42
499,2020-03-23,4,9,1,1,115.17,115.17,4,2
500,2020-03-18,23,10,1,1,34.99,34.99,4,1
501,2020-03-24,9,8,1,1,83.99,83.99,4,2
502,2020-03-26,11,4,1,3,108.3,324.9,4,1
503,2020-03-04,15,16,2,2,22.99,45.98,4,8
504,2020-03-17,18,16,2,3,15.73,47.19,4,8
505,2020-03-06,6,15,2,1,68.45,68.45,4,6
506,2020-03-29,20,7,2,1,155.0,155.0,4,6
507,2020-03-05,20,3,2,4,112.99,451.96,4,7
508,2020-03-18,7,14,3,2,141.99,283.98,4,9
509,2020-03-23,6,15,3,2,67.21,134.42,4,11
510,2020-03-18,19,9,3,3,156.65,469.95,4,11
511,2020-03-29,26,18,4,2,7.0,14.0,4,12
512,2020-03-07,26,5,4,5,21.99,109.95,2,12
513,2020-03-07,2,16,4,3,9.64,28.92,4,13
514,2020-03-28,21,5,5,2,19.22,38.44,4,17
515,2020-03-23,30,15,5,2,86.4,172.8,4,16
516,2020-03-18,24,2,5,1,118.51,118.51,4,16
517,2020-03-08,23,19,6,2,32.88,65.76,4,20
518,2020-03-25,7,16,6,2,22.99,45.98,4,19
519,2020-03-24,13,10,7,2,50.99,101.98,4,21
520,2020-03-09,15,1,7,4,822.96,3291.84,4,23
521,2020-03-25,20,19,7,1,33.75,33.75,3,23
522,2020-03-11,6,10,8,3,35.37,106.11,4,24
523,2020-03-12,7,5,9,1,15.99,15.99,4,28
524,2020-03-17,18,9,9,1,155.96,155.96,4,28
525,2020-03-20,8,19,9,3,22.02,66.06,4,26
526,2020-03-13,24,5,10,1,19.34,19.34,4,30
527,2020-03-17,2,8,10,4,37.32,149.28,4,30
528,2020-03-06,25,20,10,2,30.99,61.98,4,31
529,2020-03-07,14,18,11,1,16.94,16.94,4,32
530,2020-03-14,3,14,11,1,205.99,205.99,1,32
531,2020-03-26,3,5,11,4,17.15,68.6,4,32
532,2020-03-11,22,1,12,2,1183.85,2367.7,4,34
533,2020-03-19,28,2,12,1,88.99,88.99,4,34
534,2020-03-20,25,3,13,2,140.99,281.98,4,37
535,2020-03-08,13,3,13,1,121.99,121.99,4,38
536,2020-03-31,24,17,13,1,53.18,53.18,4,38
537,2020-03-04,19,2,14,2,123.99,247.98,4,40
538,2020-03-29,7,16,14,4,20.99,83.96,4,40
539,2020-03-20,7,18,15,1,16.6,16.6,4,41
540,2020-03-30,18,20,15,2,16.05,32.1,4,42
541,2020-04-07,16,16,1,1,17.99,17.99,4,3
542,2020-04-03,11,19,2,2,28.99,57.98,4,8
543,2020-04-19,26,12,3,5,482.99,2414.95,4,10
544,2020-04-23,14,16,3,4,10.15,40.6,4,10
545,2020-04-15,25,8,4,2,31.97,63.94,2,13
546,2020-04-28,29,18,5,1,15.8,15.8,4,17
547,2020-04-29,17,1,6,1,1148.13,1148.13,4,20
548,2020-04-30,9,2,7,4,92.17,368.68,4,23
549,2020-04-13,25,5,8,1,18.99,18.99,4,25
550,2020-04-01,28,15,9,3,73.99,221.97,4,28
551,2020-04-19,22,19,10,3,25.99,77.97,4,29
552,2020-04-16,9,5,11,1,22.37,22.37,4,33
553,2020-04-13,15,9,12,1,152.99,152.99,4,34
554,2020-04-21,27,18,13,1,12.99,12.99,4,38
555,2020-04-12,29,13,14,2,69.11,138.22,4,39
556,2020-04-12,12,17,15,3,49.99,149.97,4,42
557,2020-05-15,3,4,1,1,135.99,135.99,4,3
558,2020-05-04,14,15,1,3,57.89,173.67,4,3
559,2020-05-06,14,15,1,1,36.67,36.67,4,1
560,2020-05-17,19,2,1,1,68.99,68.99,4,2
561,2020-05-20,21,20,1,4,34.38,137.52,4,1
562,2020-05-07,16,8,1,1,78.14,78.14,4,4
563,2020-05-27,20,16,1,1,18.97,18.97,4,3
564,2020-05-03,13,5,2,1,13.05,13.05,4,6
565,2020-05-14,20,18,2,1,17.82,17.82,4,5
566,2020-05-18,4,10,2,2,34.21,68.42,4,5
567,2020-05-29,22,19,2,2,22.99,45.98,4,8
568,2020-05-08,16,19,2,1,34.12,34.12,4,8
569,2020-05-19,5,3,2,2,82.25,164.5,4,7
570,2020-05-29,9,10,3,1,57.99,57.99,4,9
571,2020-05-17,21,1,3,3,987.99,2963.97,4,9
572,2020-05-21,9,13,3,2,67.99,135.98,4,11
573,2020-05-25,18,5,3,2,16.4,32.8,4,11
574,2020-05-10,25,13,3,2,50.05,100.1,4,11
575,2020-05-08,23,8,4,1,57.53,57.53,4,12
576,2020-05-20,23,16,4,1,22.99,22.99,1,12
577,2020-05-16,14,19,4,1,18.99,18.99,2,12
578,2020-05-30,20,20,4,2,33.92,67.84,4,14
579,2020-05-27,16,4,5,1,269.11,269.11,4,16
580,2020-05-07,20,2,5,2,66.99,133.98,1,17
581,2020-05-21,6,1,5,5,1265.99,6329.95,4,15
582,2020-05-19,1,5,5,3,27.38,82.14,4,17
583,2020-05-18,12,19,5,5,20.91,104.55,4,16
584,2020-05-30,1,8,6,1,57.4,57.4,4,19
585,2020-05-11,26,19,6,5,35.9,179.5,4,20
586,2020-05-23,13,8,6,2,39.99,79.98,4,20
587,2020-05-22,19,9,6,2,101.99,203.98,4,18
588,2020-05-08,8,15,6,2,50.19,100.38,4,19
589,2020-05-09,3,5,6,3,24.99,74.97,4,19
590,2020-05-16,7,6,7,1,33.63,33.63,4,23
591,2020-05-16,8,16,7,1,11.99,11.99,4,23
592,2020-05-27,5,13,7,1,45.28,45.28,4,21
593,2020-05-01,18,16,7,4,12.99,51.96,4,21
594,2020-05-29,28,19,8,2,38.61,77.22,4,25
595,2020-05-08,5,16,8,2,14.77,29.54,2,24
596,2020-05-13,25,18,8,2,8.44,16.88,4,24
597,2020-05-01,7,1,8,2,994.26,1988.52,4,25
598,2020-05-18,9,5,8,5,14.99,74.95,4,25
599,2020-05-14,12,16,9,4,11.99,47.96,4,27
600,2020-05-19,27,15,9,3,77.25,231.75,4,26
601,2020-05-07,24,3,9,2,59.97,119.94,4,26
602,2020-05-29,17,18,9,3,15.99,47.97,4,28
603,2020-05-19,4,2,9,1,65.99,65.99,4,28
604,2020-05-04,11,8,9,1,60.86,60.86,4,27
605,2020-05-01,12,8,10,5,37.73,188.65,4,31
606,2020-05-06,10,20,10,1,28.29,28.29,4,30
607,2020-05-03,10,7,10,2,63.99,127.98,4,30
608,2020-05-11,20,8,10,2,82.99,165.98,4,31
609,2020-05-11,10,6,11,2,19.28,38.56,4,33
610,2020-05-31,19,7,11,2,68.99,137.98,4,33
611,2020-05-22,24,5,11,1,15.99,15.99,4,32
612,2020-05-16,1,11,11,2,596.99,1193.98,4,33
613,2020-05-03,29,15,12,1,42.99,42.99,4,35
614,2020-05-05,6,10,12,1,43.27,43.27,4,34
615,2020-05-15,18,20,12,2,17.78,35.56,4,35
616,2020-05-19,21,13,12,2,89.99,179.98,4,35
617,2020-05-18,3,5,13,1,16.99,16.99,3,37
618,2020-05-27,5,16,13,1,16.56,16.56,4,37
619,2020-05-25,1,9,13,3,146.61,439.83,4,37
620,2020-05-07,18,8,13,2,35.45,70.9,4,37
621,2020-05-13,3,5,13,2,19.33,38.66,4,37
622,2020-05-23,10,15,14,2,79.99,159.98,4,40
623,2020-05-21,15,9,14,3,131.99,395.97,4,40
624,2020-05-18,4,1,14,1,1228.12,1228.12,4,40
625,2020-05-05,7,1,14,2,1270.44,2540.88,4,40
626,2020-05-23,11,17,14,4,52.99,211.96,4,39
627,2020-05-03,6,10,15,4,38.99,155.96,3,41
628,2020-05-08,15,7,15,3,52.69,158.07,4,41
629,2020-06-17,7,15,1,2,86.67,173.34,4,4
630,2020-06-24,30,2,1,1,99.99,99.99,4,1
631,2020-06-28,4,15,1,2,47.99,95.98,4,2
632,2020-06-04,8,8,1,5,62.19,310.95,4,1
633,2020-06-05,3,7,1,1,59.05,59.05,4,2
634,2020-06-25,2,14,1,2,204.2,408.4,4,3
635,2020-06-08,18,6,1,3,19.99,59.97,4,3
636,2020-06-12,9,16,1,2,14.99,29.98,4,1
637,2020-06-07,18,12,1,1,633.2,633.2,4,3
638,2020-06-28,3,11,1,2,535.8,1071.6,4,2
639,2020-06-25,13,14,1,4,190.99,763.96,4,2
640,2020-06-11,22,16,1,1,18.93,18.93,4,4
641,2020-06-10,21,6,1,1,21.99,21.99,4,3
642,2020-06-05,2,4,1,1,136.99,136.99,4,2
643,2020-06-13,17,15,1,1,42.24,42.24,1,3
644,2020-06-21,29,10,1,2,53.99,107.98,4,1
645,2020-06-29,12,8,1,3,41.99,125.97,2,1
646,2020-06-03,17,19,1,1,18.99,18.99,4,1
647,2020-06-22,21,5,1,2,20.16,40.32,4,2
648,2020-06-19,15,7,1,4,66.99,267.96,4,4
649,2020-06-11,18,15,1,4,83.15,332.6,4,4
650,2020-06-28,25,7,1,3,83.99,251.97,4,4
651,2020-06-13,30,16,1,1,15.24,15.24,1,3
652,2020-06-10,17,13,1,5,62.99,314.95,4,2
653,2020-06-28,25,6,1,4,22.29,89.16,4,3
654,2020-06-04,12,2,1,1,78.37,78.37,4,2
655,2020-06-26,19,6,1,2,13.99,27.98,4,4
656,2020-06-16,27,4,1,2,159.08,318.16,4,1
657,2020-06-03,30,17,1,1,48.42,48.42,4,3
658,2020-06-28,24,16,1,2,17.99,35.98,4,1
659,2020-06-11,5,10,1,2,36.99,73.98,4,3
660,2020-06-13,25,20,1,1,21.99,21.99,4,1
661,2020-06-03,24,9,1,2,102.99,205.98,4,1
662,2020-06-23,5,3,1,2,107.79,215.58,4,4
663,2020-06-20,17,20,1,1,21.46,21.46,4,2
664,2020-06-19,22,3,1,2,92.99,185.98,4,4
665,2020-06-01,6,16,2,2,23.84,47.68,4,7
666,2020-06-02,8,19,2,3,17.9,53.7,3,6
667,2020-06-02,20,5,2,4,24.99,99.96,4,6
668,2020-06-04,16,6,2,1,27.99,27.99,4,5
669,2020-06-25,16,5,2,3,21.99,65.97,4,6
670,2020-06-17,6,2,2,1,112.14,112.14,3,5
671,2020-06-01,22,2,2,3,121.99,365.97,2,7
672,2020-06-28,13,18,2,5,13.1,65.5,4,6
673,2020-06-16,18,18,2,1,13.01,13.01,4,5
674,2020-06-01,30,2,2,1,79.99,79.99,4,7
675,2020-06-12,10,7,2,5,155.99,779.95,2,6
676,2020-06-29,27,7,2,5,152.99,764.95,4,5
677,2020-06-13,3,15,2,2,69.68,139.36,4,8
678,2020-06-14,5,5,2,5,26.99,134.95,4,8
679,2020-06-07,19,15,2,4,47.54,190.16,4,6
680,2020-06-05,30,8,2,2,60.99,121.98,3,6
681,2020-06-24,11,3,2,3,135.54,406.62,4,6
682,2020-06-14,24,6,2,1,12.99,12.99,3,7
683,2020-06-20,19,5,2,2,12.99,25.98,2,6
684,2020-06-05,20,10,2,3,43.96,131.88,4,8
685,2020-06-05,8,4,2,2,292.76,585.52,4,5
686,2020-06-08,7,16,2,1,22.83,22.83,4,6
687,2020-06-16,28,15,2,4,54.65,218.6,4,8
688,2020-06-27,11,7,2,2,130.67,261.34,4,8
689,2020-06-29,2,16,2,2,20.99,41.98,4,5
690,2020-06-17,24,10,2,2,49.65,99.3,2,5
691,2020-06-15,10,8,2,2,52.04,104.08,3,7
692,2020-06-29,27,3,2,1,108.99,108.99,4,8
693,2020-06-29,5,16,2,2,14.99,29.98,4,8
694,2020-06-23,29,19,2,1,22.1,22.1,4,8
695,2020-06-06,4,16,2,1,14.99,14.99,4,5
696,2020-06-13,17,16,3,5,13.99,69.95,4,11
697,2020-06-30,28,6,3,4,12.99,51.96,4,11
698,2020-06-02,10,8,3,3,53.56,160.68,4,11
699,2020-06-05,1,20,3,3,14.34,43.02,4,11
700,2020-06-26,29,1,3,1,1152.32,1152.32,4,10
701,2020-06-03,1,13,3,4,61.25,245.0,4,9
702,2020-06-07,5,2,3,2,51.94,103.88,4,9
703,2020-06-27,11,13,3,1,71.99,71.99,4,9
704,2020-06-20,23,15,3,2,62.73,125.46,4,11
705,2020-06-12,3,19,3,1,36.44,36.44,4,10
706,2020-06-27,10,11,3,1,491.99,491.99,4,10
707,2020-06-17,7,5,3,1,20.43,20.43,4,11
708,2020-06-03,23,9,3,4,196.99,787.96,4,11
709,2020-06-11,19,5,3,1,11.59,11.59,4,11
710,2020-06-21,26,10,3,4,37.99,151.96,4,9
711,2020-06-04,21,1,3,3,923.4,2770.2,4,9
712,2020-06-02,18,6,3,1,25.66,25.66,4,11
713,2020-06-03,17,6,3,1,9.16,9.16,4,11
714,2020-06-24,1,12,3,1,815.91,815.91,4,9
715,2020-06-16,21,17,3,2,41.58,83.16,4,9
716,2020-06-11,27,9,3,4,76.28,305.12,4,10
717,2020-06-22,18,6,3,1,26.82,26.82,4,9
718,2020-06-12,5,2,3,4,75.99,303.96,4,10
719,2020-06-06,13,12,3,2,831.3,1662.6,4,9
720,2020-06-11,9,16,3,1,21.99,21.99,4,10
721,2020-06-10,10,5,3,1,24.7,24.7,4,9
722,2020-06-15,26,10,4,4,34.99,139.96,4,13
723,2020-06-28,25,10,4,1,63.87,63.87,4,13
724,2020-06-22,7,20,4,1,24.85,24.85,4,14
725,2020-06-10,22,19,4,4,22.33,89.32,3,14
726,2020-06-24,19,6,4,2,13.99,27.98,4,13
727,2020-06-18,15,6,4,1,11.99,11.99,3,14
728,2020-06-18,7,10,4,1,40.99,40.99,4,14
729,2020-06-10,6,12,4,1,845.12,845.12,1,12
730,2020-06-16,2,19,4,2,15.99,31.98,4,12
731,2020-06-29,27,13,4,3,87.99,263.97,4,14
732,2020-06-23,26,16,4,1,22.76,22.76,4,14
733,2020-06-03,30,17,4,2,35.4,70.8,4,14
734,2020-06-15,8,9,4,4,149.2,596.8,4,12
735,2020-06-23,11,19,4,2,14.76,29.52,4,13
736,2020-06-15,10,18,4,2,7.99,15.98,4,13
737,2020-06-26,18,3,4,1,89.21,89.21,4,14
738,2020-06-08,18,14,4,5,155.99,779.95,4,12
739,2020-06-19,14,8,4,3,58.99,176.97,4,14
740,2020-06-03,23,16,4,3,9.83,29.49,4,14
741,2020-06-04,6,17,4,5,20.99,104.95,4,13
742,2020-06-25,11,17,4,2,20.99,41.98,4,13
743,2020-06-19,21,19,4,3,30.52,91.56,4,12
744,2020-06-20,7,13,4,3,64.33,192.99,4,12
745,2020-06-10,30,19,4,3,36.88,110.64,4,13
746,2020-06-20,13,20,4,4,15.75,63.0,4,12
747,2020-06-01,27,16,5,1,11.99,11.99,4,16
748,2020-06-19,11,7,5,2,90.97,181.94,4,17
749,2020-06-16,18,3,5,4,95.03,380.12,4,16
750,2020-06-28,5,15,5,1,29.94,29.94,4,15
751,2020-06-14,5,20,5,1,36.57,36.57,4,15
752,2020-06-23,14,13,5,1,79.75,79.75,4,17
753,2020-06-12,14,5,5,1,18.96,18.96,4,17
754,2020-06-09,18,8,5,1,87.61,87.61,4,17
755,2020-06-04,23,13,5,1,97.5,97.5,4,15
756,2020-06-25,17,6,5,2,23.99,47.98,4,15
757,2020-06-22,3,20,5,2,35.99,71.98,2,17
758,2020-06-18,16,17,5,2,35.89,71.78,4,16
759,2020-06-26,6,6,5,3,23.99,71.97,4,15
760,2020-06-09,16,2,5,1,53.13,53.13,4,17
761,2020-06-20,16,2,5,1,55.15,55.15,4,15
762,2020-06-20,28,6,5,1,10.99,10.99,4,16
763,2020-06-05,12,15,6,1,71.05,71.05,4,18
764,2020-06-28,3,2,6,2,114.74,229.48,4,18
765,2020-06-14,8,16,6,2,17.99,35.98,4,20
766,2020-06-12,9,2,6,1,86.12,86.12,4,18
767,2020-06-25,8,19,6,3,22.99,68.97,4,19
768,2020-06-14,30,1,6,2,988.41,1976.82,4,19
769,2020-06-04,21,19,6,5,24.79,123.95,4,19
770,2020-06-11,26,5,6,1,20.68,20.68,4,18
771,2020-06-08,19,16,6,2,18.84,37.68,4,18
772,2020-06-01,27,15,6,1,33.99,33.99,4,18
773,2020-06-08,9,16,6,1,16.99,16.99,4,18
774,2020-06-29,20,18,6,1,17.99,17.99,4,20
775,2020-06-13,29,15,6,2,87.03,174.06,4,20
776,2020-06-09,22,6,6,2,31.99,63.98,4,18
777,2020-06-29,25,15,6,1,74.99,74.99,2,19
778,2020-06-11,9,20,6,1,15.94,15.94,4,19
779,2020-06-13,16,4,6,1,251.99,251.99,4,18
780,2020-06-30,9,8,6,1,29.51,29.51,4,18
781,2020-06-01,5,19,6,2,37.32,74.64,4,20
782,2020-06-23,13,6,6,1,27.4,27.4,4,20
783,2020-06-13,25,18,6,2,7.04,14.08,4,18
784,2020-06-16,18,3,6,1,88.99,88.99,4,19
785,2020-06-21,18,3,7,1,104.96,104.96,4,22
786,2020-06-06,13,11,7,1,492.56,492.56,4,23
787,2020-06-12,29,9,7,2,92.99,185.98,3,23
788,2020-06-08,3,9,7,2,133.96,267.92,4,23
789,2020-06-01,2,2,7,3,51.99,155.97,4,22
790,2020-06-22,22,10,7,1,52.17,52.17,1,23
791,2020-06-16,16,15,7,1,70.99,70.99,4,23
792,2020-06-02,27,19,7,2,18.27,36.54,4,21
793,2020-06-04,20,3,7,1,139.45,139.45,4,23
794,2020-06-24,11,15,7,5,62.99,314.95,4,21
795,2020-06-26,2,5,7,1,9.99,9.99,4,23
796,2020-06-06,18,16,7,2,21.99,43.98,3,21
797,2020-06-20,6,7,7,4,56.99,227.96,4,21
798,2020-06-23,29,15,7,2,77.44,154.88,4,22
799,2020-06-07,9,3,7,2,81.99,163.98,4,23
800,2020-06-20,16,4,7,5,224.44,1122.2,4,23
801,2020-06-01,7,11,7,5,590.88,2954.4,4,21
802,2020-06-18,15,10,7,2,39.99,79.98,4,23
803,2020-06-22,30,18,7,2,8.92,17.84,2,22
804,2020-06-10,9,5,7,2,26.8,53.6,1,22
805,2020-06-30,6,10,7,2,33.64,67.28,4,21
806,2020-06-19,14,13,7,3,109.99,329.97,4,21
807,2020-06-08,24,3,8,4,95.99,383.96,4,25
808,2020-06-16,14,2,8,1,96.99,96.99,4,24
809,2020-06-15,21,16,8,5,10.99,54.95,4,25
810,2020-06-02,4,6,8,2,12.99,25.98,4,25
811,2020-06-20,26,4,8,2,208.99,417.98,4,24
812,2020-06-17,7,9,8,3,105.29,315.87,4,25
813,2020-06-08,14,5,8,4,19.99,79.96,4,24
814,2020-06-01,2,8,8,5,71.94,359.7,4,24
815,2020-06-13,26,9,8,2,100.27,200.54,3,24
816,2020-06-14,5,19,8,1,29.99,29.99,4,25
817,2020-06-10,15,4,8,5,190.99,954.95,4,24
818,2020-06-06,12,17,8,3,19.05,57.15,4,25
819,2020-06-23,2,6,8,2,16.01,32.02,4,25
820,2020-06-26,22,5,8,2,15.71,31.42,4,24
821,2020-06-30,29,15,8,1,50.94,50.94,4,24
822,2020-06-06,23,15,8,2,74.99,149.98,4,24
823,2020-06-18,16,3,8,3,134.99,404.97,4,24
824,2020-06-17,9,15,8,1,49.71,49.71,4,24
825,2020-06-04,18,9,8,2,116.86,233.72,4,25
826,2020-06-29,29,2,8,1,79.99,79.99,4,25
827,2020-06-03,9,3,8,3,108.63,325.89,4,24
828,2020-06-21,14,1,8,2,1051.08,2102.16,1,24
829,2020-06-03,26,1,8,3,1109.99,3329.97,4,24
830,2020-06-21,11,14,9,2,203.53,407.06,4,27
831,2020-06-10,29,12,9,1,529.0,529.0,4,27
832,2020-06-25,5,18,9,1,18.47,18.47,4,27
833,2020-06-18,6,6,9,3,25.99,77.97,4,28
834,2020-06-02,19,20,9,2,23.99,47.98,4,26
835,2020-06-22,12,6,9,1,22.99,22.99,4,26
836,2020-06-30,30,1,9,3,1367.67,4103.01,4,27
837,2020-06-24,17,11,9,2,352.44,704.88,4,27
838,2020-06-25,19,20,9,1,29.83,29.83,4,28
839,2020-06-23,16,3,9,1,113.99,113.99,4,26
840,2020-06-27,12,5,9,1,20.99,20.99,4,26
841,2020-06-26,9,19,9,1,27.46,27.46,4,26
842,2020-06-03,13,20,9,2,30.89,61.78,3,26
843,2020-06-12,23,8,9,1,47.99,47.99,4,27
844,2020-06-15,3,18,9,3,12.33,36.99,4,26
845,2020-06-10,24,4,9,3,181.84,545.52,4,27
846,2020-06-05,16,5,9,5,10.32,51.6,4,28
847,2020-06-03,21,1,9,2,1132.49,2264.98,4,27
848,2020-06-05,27,5,9,1,18.81,18.81,4,27
849,2020-06-19,18,6,9,2,9.0,18.0,4,28
850,2020-06-21,16,18,9,2,17.71,35.42,4,26
851,2020-06-23,1,14,9,3,172.96,518.88,4,26
852,2020-06-12,19,13,9,4,89.24,356.96,4,27
853,2020-06-04,24,7,9,1,77.55,77.55,4,28
854,2020-06-15,5,18,10,1,10.27,10.27,4,30
855,2020-06-12,10,2,10,2,54.99,109.98,4,31
856,2020-06-25,25,3,10,2,146.24,292.48,4,29
857,2020-06-10,23,5,10,1,18.99,18.99,4,31
858,2020-06-05,12,10,10,2,64.99,129.98,4,30
859,2020-06-17,7,5,10,2,25.63,51.26,4,31
860,2020-06-18,26,16,10,2,21.99,43.98,4,29
861,2020-06-01,10,9,10,1,175.22,175.22,4,31
862,2020-06-25,6,20,10,1,33.99,33.99,4,31
863,2020-06-23,8,3,10,1,71.99,71.99,4,30
864,2020-06-26,1,3,10,3,62.99,188.97,4,30
865,2020-06-17,16,13,10,4,41.99,167.96,1,29
866,2020-06-26,20,3,10,2,79.0,158.0,1,29
867,2020-06-28,9,16,10,1,10.57,10.57,4,31
868,2020-06-08,3,10,10,3,59.53,178.59,4,29
869,2020-06-10,25,4,10,1,244.07,244.07,4,31
870,2020-06-28,12,16,10,2,15.03,30.06,4,31
871,2020-06-12,14,20,10,2,25.41,50.82,4,29
872,2020-06-15,5,3,10,3,129.47,388.41,2,30
873,2020-06-16,10,3,10,2,90.2,180.4,4,30
874,2020-06-18,28,8,11,1,29.45,29.45,4,33
875,2020-06-22,1,7,11,3,92.6,277.8,4,33
876,2020-06-04,13,3,11,3,147.99,443.97,4,32
877,2020-06-07,20,6,11,1,30.79,30.79,4,33
878,2020-06-23,19,16,11,3,20.82,62.46,4,33
879,2020-06-22,13,13,11,2,50.79,101.58,4,33
880,2020-06-16,21,10,11,1,58.51,58.51,4,32
881,2020-06-01,13,20,11,1,30.99,30.99,3,33
882,2020-06-25,15,10,11,1,48.92,48.92,4,32
883,2020-06-26,18,18,11,5,7.38,36.9,4,32
884,2020-06-13,28,8,11,2,26.99,53.98,4,33
885,2020-06-25,23,6,11,2,12.5,25.0,4,32
886,2020-06-04,16,12,11,2,826.18,1652.36,4,33
887,2020-06-16,13,13,11,3,60.99,182.97,4,33
888,2020-06-05,12,18,11,3,13.99,41.97,4,32
889,2020-06-12,2,8,11,1,66.48,66.48,4,32
890,2020-06-03,4,18,11,1,12.99,12.99,4,33
891,2020-06-14,29,12,11,1,746.98,746.98,4,33
892,2020-06-13,11,12,11,3,449.03,1347.09,4,32
893,2020-06-17,22,17,12,1,29.78,29.78,4,35
894,2020-06-21,26,18,12,4,12.99,51.96,3,34
895,2020-06-13,20,17,12,3,39.81,119.43,4,34
896,2020-06-19,16,17,12,1,47.64,47.64,4,35
897,2020-06-26,22,6,12,1,19.46,19.46,4,35
898,2020-06-25,29,11,12,2,428.99,857.98,4,34
899,2020-06-22,24,20,12,1,31.86,31.86,4,35
900,2020-06-30,19,8,12,2,47.99,95.98,4,34
901,2020-06-22,28,16,12,2,21.76,43.52,4,35
902,2020-06-28,27,8,12,2,41.41,82.82,4,35
903,2020-06-04,1,4,12,3,161.11,483.33,4,34
904,2020-06-14,2,15,12,1,36.99,36.99,4,34
905,2020-06-22,21,11,12,5,418.99,2094.95,4,34
906,2020-06-03,10,6,12,4,18.99,75.96,4,34
907,2020-06-03,27,8,12,1,61.54,61.54,4,34
908,2020-06-22,25,18,12,2,8.08,16.16,4,35
909,2020-06-11,19,6,12,3,28.34,85.02,4,35
910,2020-06-04,9,4,12,2,270.99,541.98,4,35
911,2020-06-23,11,19,12,2,19.99,39.98,4,35
912,2020-06-05,23,7,12,3,51.32,153.96,4,35
913,2020-06-27,26,16,13,3,19.99,59.97,4,36
914,2020-06-10,23,14,13,4,201.79,807.16,4,37
915,2020-06-15,30,7,13,4,148.99,595.96,4,37
916,2020-06-25,7,5,13,4,21.63,86.52,4,36
917,2020-06-14,9,17,13,3,52.86,158.58,4,36
918,2020-06-27,14,6,13,3,27.16,81.48,4,36
919,2020-06-20,18,16,13,1,19.12,19.12,4,38
920,2020-06-06,26,14,13,1,159.1,159.1,4,38
921,2020-06-03,8,3,13,3,135.76,407.28,4,38
922,2020-06-20,26,15,13,2,80.99,161.98,4,37
923,2020-06-19,26,18,13,1,10.99,10.99,4,37
924,2020-06-27,8,18,13,5,18.08,90.4,4,36
925,2020-06-30,15,3,13,1,143.99,143.99,4,36
926,2020-06-20,3,5,13,1,19.99,19.99,4,37
927,2020-06-25,15,19,13,2,18.99,37.98,4,38
928,2020-06-27,10,17,13,2,23.69,47.38,4,38
929,2020-06-27,22,6,13,2,18.99,37.98,4,36
930,2020-06-09,15,5,13,1,22.69,22.69,1,36
931,2020-06-28,23,6,13,3,27.55,82.65,4,37
932,2020-06-09,18,2,13,1,123.49,123.49,4,36
933,2020-06-20,26,19,13,3,33.99,101.97,4,38
934,2020-06-13,13,6,13,1,34.17,34.17,4,38
935,2020-06-09,16,4,13,4,124.99,499.96,4,37
936,2020-06-05,11,5,13,5,18.98,94.9,4,36
937,2020-06-12,10,19,13,2,32.99,65.98,4,37
938,2020-06-29,24,4,13,3,129.25,387.75,4,37
939,2020-06-26,7,8,13,1,36.72,36.72,4,36
940,2020-06-15,29,8,14,1,47.82,47.82,4,40
941,2020-06-16,24,3,14,1,68.36,68.36,4,39
942,2020-06-06,27,16,14,2,17.99,35.98,4,40
943,2020-06-01,19,10,14,2,32.07,64.14,4,39
944,2020-06-29,10,6,14,2,24.35,48.7,4,39
945,2020-06-05,15,2,14,2,125.42,250.84,1,40
946,2020-06-21,15,14,14,5,248.97,1244.85,4,40
947,2020-06-05,2,5,14,1,9.99,9.99,4,40
948,2020-06-13,9,3,14,1,135.99,135.99,1,39
949,2020-06-06,13,7,14,2,152.99,305.98,4,40
950,2020-06-26,26,8,14,4,62.99,251.96,2,40
951,2020-06-17,15,5,14,2,20.26,40.52,4,40
952,2020-06-26,6,7,14,2,59.22,118.44,4,40
953,2020-06-22,22,5,14,4,19.55,78.2,2,39
954,2020-06-14,26,2,14,1,127.73,127.73,4,40
955,2020-06-08,10,10,14,2,65.69,131.38,4,39
956,2020-06-14,22,3,14,1,117.56,117.56,3,40
