Date,Year,Quarter,Quarter (Text),Month,Month Name,Month Short Name,Week of Year,Day
2025-06-26,2025,2,Q2,6,June,Jun,25,26
2025-06-27,2025,2,Q2,6,June,Jun,25,27
2025-06-28,2025,2,Q2,6,June,Jun,25,28
2025-06-29,2025,2,Q2,6,June,Jun,25,29
2025-06-30,2025,2,Q2,6,June,Jun,26,30
2025-07-01,2025,3,Q3,7,July,Jul,26,1
2025-07-02,2025,3,Q3,7,July,Jul,26,2
2025-07-03,2025,3,Q3,7,July,Jul,26,3
2025-07-04,2025,3,Q3,7,July,Jul,26,4
2025-07-05,2025,3,Q3,7,July,Jul,26,5
2025-07-06,2025,3,Q3,7,July,Jul,26,6
2025-07-07,2025,3,Q3,7,July,Jul,27,7
2025-07-08,2025,3,Q3,7,July,Jul,27,8
2025-07-09,2025,3,Q3,7,July,Jul,27,9
2025-07-10,2025,3,Q3,7,July,Jul,27,10
2025-07-11,2025,3,Q3,7,July,Jul,27,11
2025-07-12,2025,3,Q3,7,July,Jul,27,12
2025-07-13,2025,3,Q3,7,July,Jul,27,13
2025-07-14,2025,3,Q3,7,July,Jul,28,14
2025-07-15,2025,3,Q3,7,July,Jul,28,15
2025-07-16,2025,3,Q3,7,July,Jul,28,16
2025-07-17,2025,3,Q3,7,July,Jul,28,17
2025-07-18,2025,3,Q3,7,July,Jul,28,18
2025-07-19,2025,3,Q3,7,July,Jul,28,19
2025-07-20,2025,3,Q3,7,July,Jul,28,20
2025-07-21,2025,3,Q3,7,July,Jul,29,21
2025-07-22,2025,3,Q3,7,July,Jul,29,22
2025-07-23,2025,3,Q3,7,July,Jul,29,23
2025-07-24,2025,3,Q3,7,July,Jul,29,24
2025-07-25,2025,3,Q3,7,July,Jul,29,25
2025-07-26,2025,3,Q3,7,July,Jul,29,26
2025-07-27,2025,3,Q3,7,July,Jul,29,27
2025-07-28,2025,3,Q3,7,July,Jul,30,28
2025-07-29,2025,3,Q3,7,July,Jul,30,29
2025-07-30,2025,3,Q3,7,July,Jul,30,30
2025-07-31,2025,3,Q3,7,July,Jul,30,31
2025-08-01,2025,3,Q3,8,August,Aug,30,1
2025-08-02,2025,3,Q3,8,August,Aug,30,2
2025-08-03,2025,3,Q3,8,August,Aug,30,3
2025-08-04,2025,3,Q3,8,August,Aug,31,4
2025-08-05,2025,3,Q3,8,August,Aug,31,5
2025-08-06,2025,3,Q3,8,August,Aug,31,6
2025-08-07,2025,3,Q3,8,August,Aug,31,7
2025-08-08,2025,3,Q3,8,August,Aug,31,8
2025-08-09,2025,3,Q3,8,August,Aug,31,9
2025-08-10,2025,3,Q3,8,August,Aug,31,10
2025-08-11,2025,3,Q3,8,August,Aug,32,11
2025-08-12,2025,3,Q3,8,August,Aug,32,12
2025-08-13,2025,3,Q3,8,August,Aug,32,13
2025-08-14,2025,3,Q3,8,August,Aug,32,14
2025-08-15,2025,3,Q3,8,August,Aug,32,15
2025-08-16,2025,3,Q3,8,August,Aug,32,16
2025-08-17,2025,3,Q3,8,August,Aug,32,17
2025-08-18,2025,3,Q3,8,August,Aug,33,18
2025-08-19,2025,3,Q3,8,August,Aug,33,19
2025-08-20,2025,3,Q3,8,August,Aug,33,20
2025-08-21,2025,3,Q3,8,August,Aug,33,21
2025-08-22,2025,3,Q3,8,August,Aug,33,22
2025-08-23,2025,3,Q3,8,August,Aug,33,23
2025-08-24,2025,3,Q3,8,August,Aug,33,24
2025-08-25,2025,3,Q3,8,August,Aug,34,25
2025-08-26,2025,3,Q3,8,August,Aug,34,26
2025-08-27,2025,3,Q3,8,August,Aug,34,27
2025-08-28,2025,3,Q3,8,August,Aug,34,28
2025-08-29,2025,3,Q3,8,August,Aug,34,29
2025-08-30,2025,3,Q3,8,August,Aug,34,30
2025-08-31,2025,3,Q3,8,August,Aug,34,31
2025-09-01,2025,3,Q3,9,September,Sep,35,1
2025-09-02,2025,3,Q3,9,September,Sep,35,2
2025-09-03,2025,3,Q3,9,September,Sep,35,3
2025-09-04,2025,3,Q3,9,September,Sep,35,4
2025-09-05,2025,3,Q3,9,September,Sep,35,5
2025-09-06,2025,3,Q3,9,September,Sep,35,6
2025-09-07,2025,3,Q3,9,September,Sep,35,7
2025-09-08,2025,3,Q3,9,September,Sep,36,8
2025-09-09,2025,3,Q3,9,September,Sep,36,9
2025-09-10,2025,3,Q3,9,September,Sep,36,10
2025-09-11,2025,3,Q3,9,September,Sep,36,11
2025-09-12,2025,3,Q3,9,September,Sep,36,12
2025-09-13,2025,3,Q3,9,September,Sep,36,13
2025-09-14,2025,3,Q3,9,September,Sep,36,14
2025-09-15,2025,3,Q3,9,September,Sep,37,15
2025-09-16,2025,3,Q3,9,September,Sep,37,16
2025-09-17,2025,3,Q3,9,September,Sep,37,17
2025-09-18,2025,3,Q3,9,September,Sep,37,18
2025-09-19,2025,3,Q3,9,September,Sep,37,19
2025-09-20,2025,3,Q3,9,September,Sep,37,20
2025-09-21,2025,3,Q3,9,September,Sep,37,21
2025-09-22,2025,3,Q3,9,September,Sep,38,22
2025-09-23,2025,3,Q3,9,September,Sep,38,23
2025-09-24,2025,3,Q3,9,September,Sep,38,24
2025-09-25,2025,3,Q3,9,September,Sep,38,25
2025-09-26,2025,3,Q3,9,September,Sep,38,26
2025-09-27,2025,3,Q3,9,September,Sep,38,27
2025-09-28,2025,3,Q3,9,September,Sep,38,28
2025-09-29,2025,3,Q3,9,September,Sep,39,29
2025-09-30,2025,3,Q3,9,September,Sep,39,30
2025-10-01,2025,4,Q4,10,October,Oct,39,1
2025-10-02,2025,4,Q4,10,October,Oct,39,2
2025-10-03,2025,4,Q4,10,October,Oct,39,3
2025-10-04,2025,4,Q4,10,October,Oct,39,4
2025-10-05,2025,4,Q4,10,October,Oct,39,5
2025-10-06,2025,4,Q4,10,October,Oct,40,6
2025-10-07,2025,4,Q4,10,October,Oct,40,7
2025-10-08,2025,4,Q4,10,October,Oct,40,8
2025-10-09,2025,4,Q4,10,October,Oct,40,9
2025-10-10,2025,4,Q4,10,October,Oct,40,10
2025-10-11,2025,4,Q4,10,October,Oct,40,11
2025-10-12,2025,4,Q4,10,October,Oct,40,12
2025-10-13,2025,4,Q4,10,October,Oct,41,13
2025-10-14,2025,4,Q4,10,October,Oct,41,14
2025-10-15,2025,4,Q4,10,October,Oct,41,15
2025-10-16,2025,4,Q4,10,October,Oct,41,16
2025-10-17,2025,4,Q4,10,October,Oct,41,17
2025-10-18,2025,4,Q4,10,October,Oct,41,18
2025-10-19,2025,4,Q4,10,October,Oct,41,19
2025-10-20,2025,4,Q4,10,October,Oct,42,20
2025-10-21,2025,4,Q4,10,October,Oct,42,21
2025-10-22,2025,4,Q4,10,October,Oct,42,22
2025-10-23,2025,4,Q4,10,October,Oct,42,23
2025-10-24,2025,4,Q4,10,October,Oct,42,24
2025-10-25,2025,4,Q4,10,October,Oct,42,25
2025-10-26,2025,4,Q4,10,October,Oct,42,26
2025-10-27,2025,4,Q4,10,October,Oct,43,27
2025-10-28,2025,4,Q4,10,October,Oct,43,28
2025-10-29,2025,4,Q4,10,October,Oct,43,29
2025-10-30,2025,4,Q4,10,October,Oct,43,30
2025-10-31,2025,4,Q4,10,October,Oct,43,31
2025-11-01,2025,4,Q4,11,November,Nov,43,1
2025-11-02,2025,4,Q4,11,November,Nov,43,2
2025-11-03,2025,4,Q4,11,November,Nov,44,3
2025-11-04,2025,4,Q4,11,November,Nov,44,4
2025-11-05,2025,4,Q4,11,November,Nov,44,5
2025-11-06,2025,4,Q4,11,November,Nov,44,6
2025-11-07,2025,4,Q4,11,November,Nov,44,7
2025-11-08,2025,4,Q4,11,November,Nov,44,8
2025-11-09,2025,4,Q4,11,November,Nov,44,9
2025-11-10,2025,4,Q4,11,November,Nov,45,10
2025-11-11,2025,4,Q4,11,November,Nov,45,11
2025-11-12,2025,4,Q4,11,November,Nov,45,12
2025-11-13,2025,4,Q4,11,November,Nov,45,13
2025-11-14,2025,4,Q4,11,November,Nov,45,14
2025-11-15,2025,4,Q4,11,November,Nov,45,15
2025-11-16,2025,4,Q4,11,November,Nov,45,16
2025-11-17,2025,4,Q4,11,November,Nov,46,17
2025-11-18,2025,4,Q4,11,November,Nov,46,18
2025-11-19,2025,4,Q4,11,November,Nov,46,19
2025-11-20,2025,4,Q4,11,November,Nov,46,20
2025-11-21,2025,4,Q4,11,November,Nov,46,21
2025-11-22,2025,4,Q4,11,November,Nov,46,22
2025-11-23,2025,4,Q4,11,November,Nov,46,23
2025-11-24,2025,4,Q4,11,November,Nov,47,24
2025-11-25,2025,4,Q4,11,November,Nov,47,25
2025-11-26,2025,4,Q4,11,November,Nov,47,26
2025-11-27,2025,4,Q4,11,November,Nov,47,27
2025-11-28,2025,4,Q4,11,November,Nov,47,28
2025-11-29,2025,4,Q4,11,November,Nov,47,29
2025-11-30,2025,4,Q4,11,November,Nov,47,30
2025-12-01,2025,4,Q4,12,December,Dec,48,1
2025-12-02,2025,4,Q4,12,December,Dec,48,2
2025-12-03,2025,4,Q4,12,December,Dec,48,3
2025-12-04,2025,4,Q4,12,December,Dec,48,4
2025-12-05,2025,4,Q4,12,December,Dec,48,5
2025-12-06,2025,4,Q4,12,December,Dec,48,6
2025-12-07,2025,4,Q4,12,December,Dec,48,7
2025-12-08,2025,4,Q4,12,December,Dec,49,8
2025-12-09,2025,4,Q4,12,December,Dec,49,9
2025-12-10,2025,4,Q4,12,December,Dec,49,10
2025-12-11,2025,4,Q4,12,December,Dec,49,11
2025-12-12,2025,4,Q4,12,December,Dec,49,12
2025-12-13,2025,4,Q4,12,December,Dec,49,13
2025-12-14,2025,4,Q4,12,December,Dec,49,14
2025-12-15,2025,4,Q4,12,December,Dec,50,15
2025-12-16,2025,4,Q4,12,December,Dec,50,16
2025-12-17,2025,4,Q4,12,December,Dec,50,17
2025-12-18,2025,4,Q4,12,December,Dec,50,18
2025-12-19,2025,4,Q4,12,December,Dec,50,19
2025-12-20,2025,4,Q4,12,December,Dec,50,20
2025-12-21,2025,4,Q4,12,December,Dec,50,21
2025-12-22,2025,4,Q4,12,December,Dec,51,22
2025-12-23,2025,4,Q4,12,December,Dec,51,23
2025-12-24,2025,4,Q4,12,December,Dec,51,24
2025-12-25,2025,4,Q4,12,December,Dec,51,25
2025-12-26,2025,4,Q4,12,December,Dec,51,26
2025-12-27,2025,4,Q4,12,December,Dec,51,27
2025-12-28,2025,4,Q4,12,December,Dec,51,28
2025-12-29,2025,4,Q4,12,December,Dec,52,29
2025-12-30,2025,4,Q4,12,December,Dec,52,30
2025-12-31,2025,4,Q4,12,December,Dec,52,31
